epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,2205.36,0.63729,0.35776,0.82206,0.86462,0.64399,0.75503,0.57621,0.75231,0.4531,0.87526,0.0094225,0.0094225,0.0094225
177,2217.49,0.62251,0.35057,0.81646,0.86712,0.65901,0.76751,0.59111,0.73174,0.44514,0.87073,0.0094192,0.0094192,0.0094192
178,2229.69,0.62118,0.3584,0.81992,0.8426,0.65259,0.75274,0.57191,0.75821,0.45944,0.87572,0.0094159,0.0094159,0.0094159
179,2241.87,0.61683,0.35483,0.82015,0.85723,0.65251,0.76055,0.58391,0.74851,0.45767,0.87312,0.0094126,0.0094126,0.0094126
180,2253.97,0.61776,0.35791,0.82302,0.86445,0.64873,0.76374,0.57116,0.81937,0.47997,0.88505,0.0094093,0.0094093,0.0094093
181,2266.15,0.6197,0.35996,0.81543,0.86311,0.6594,0.76946,0.5867,0.75835,0.45923,0.87439,0.009406,0.009406,0.009406
182,2278.27,0.61446,0.35293,0.81911,0.87208,0.65587,0.76483,0.58345,0.75397,0.45652,0.87295,0.0094027,0.0094027,0.0094027
183,2290.4,0.61612,0.35045,0.81715,0.87086,0.65847,0.76886,0.59018,0.73259,0.44981,0.86877,0.0093994,0.0093994,0.0093994
184,2302.52,0.60114,0.34761,0.8156,0.87753,0.66987,0.77522,0.59379,0.72253,0.4363,0.86469,0.0093961,0.0093961,0.0093961
185,2314.84,0.62219,0.35846,0.81768,0.89209,0.65395,0.76947,0.59119,0.74126,0.45493,0.86958,0.0093928,0.0093928,0.0093928
186,2326.83,0.60638,0.34675,0.81741,0.8686,0.65717,0.76601,0.58857,0.76193,0.46397,0.87625,0.0093895,0.0093895,0.0093895
187,2339.18,0.63233,0.3537,0.81815,0.88425,0.64618,0.75828,0.58279,0.76296,0.46165,0.87711,0.0093862,0.0093862,0.0093862
188,2351.26,0.61756,0.35422,0.81615,0.87082,0.65451,0.76841,0.59344,0.72221,0.45156,0.86983,0.0093829,0.0093829,0.0093829
189,2363.33,0.59737,0.34325,0.81696,0.87326,0.65794,0.77338,0.59979,0.7072,0.44522,0.86639,0.0093796,0.0093796,0.0093796
190,2375.47,0.61127,0.35508,0.8146,0.86113,0.67171,0.77534,0.59804,0.71694,0.44149,0.86979,0.0093763,0.0093763,0.0093763
191,2387.5,0.60744,0.34548,0.8211,0.87282,0.66392,0.77406,0.59974,0.71189,0.43839,0.87008,0.009373,0.009373,0.009373
192,2399.52,0.59885,0.33529,0.8143,0.85265,0.66082,0.76479,0.58644,0.73857,0.45419,0.87241,0.0093697,0.0093697,0.0093697
193,2411.59,0.60156,0.34243,0.81562,0.87061,0.6605,0.76861,0.59172,0.73501,0.44953,0.87297,0.0093664,0.0093664,0.0093664
194,2423.61,0.62046,0.35209,0.81531,0.88162,0.65705,0.77254,0.59737,0.73134,0.45737,0.87262,0.0093631,0.0093631,0.0093631
195,2435.73,0.60583,0.34858,0.8156,0.87523,0.66578,0.77612,0.60652,0.70537,0.44031,0.86963,0.0093598,0.0093598,0.0093598
196,2447.88,0.60239,0.33995,0.81563,0.8582,0.67753,0.77764,0.60354,0.70457,0.43991,0.86689,0.0093565,0.0093565,0.0093565
197,2459.97,0.61123,0.34809,0.81264,0.88717,0.66578,0.78514,0.61299,0.69108,0.44242,0.86709,0.0093532,0.0093532,0.0093532
198,2472.43,0.60879,0.35348,0.81338,0.86771,0.67891,0.7749,0.60121,0.71013,0.43526,0.87143,0.0093499,0.0093499,0.0093499
199,2484.61,0.60817,0.34559,0.81631,0.86281,0.68906,0.7788,0.60355,0.69658,0.43098,0.86758,0.0093466,0.0093466,0.0093466
200,2496.69,0.59725,0.33994,0.813,0.84548,0.67076,0.76942,0.5978,0.6983,0.42972,0.8697,0.0093433,0.0093433,0.0093433
201,2508.74,0.59091,0.33556,0.8161,0.87369,0.66544,0.77615,0.60416,0.70121,0.43826,0.86655,0.00934,0.00934,0.00934
202,2520.82,0.59633,0.33694,0.81484,0.87436,0.67166,0.78137,0.60633,0.71102,0.43107,0.8661,0.0093367,0.0093367,0.0093367
203,2532.88,0.60453,0.34257,0.81367,0.87654,0.66702,0.77871,0.60552,0.70572,0.4384,0.86642,0.0093334,0.0093334,0.0093334
204,2544.84,0.5889,0.34597,0.81358,0.86437,0.67445,0.77674,0.59929,0.71152,0.4372,0.86628,0.0093301,0.0093301,0.0093301
205,2556.86,0.59521,0.34298,0.81379,0.86859,0.67468,0.77988,0.60852,0.69354,0.43019,0.86919,0.0093268,0.0093268,0.0093268
206,2568.77,0.55966,0.32941,0.81317,0.85959,0.66097,0.76585,0.5917,0.72133,0.43717,0.87125,0.0093235,0.0093235,0.0093235
207,2580.73,0.59689,0.33795,0.81379,0.85804,0.68021,0.77977,0.60539,0.7057,0.42593,0.86896,0.0093202,0.0093202,0.0093202
208,2593.16,0.60599,0.33889,0.81481,0.85954,0.68092,0.77961,0.61027,0.68291,0.42654,0.86519,0.0093169,0.0093169,0.0093169
209,2605.33,0.58852,0.33294,0.81298,0.86066,0.67593,0.78146,0.60998,0.70627,0.42185,0.87053,0.0093136,0.0093136,0.0093136
210,2617.45,0.57726,0.32882,0.81219,0.86585,0.67647,0.78154,0.61135,0.68475,0.42286,0.86356,0.0093103,0.0093103,0.0093103
211,2629.6,0.58399,0.33343,0.80945,0.87685,0.67357,0.78508,0.61495,0.67022,0.42392,0.86245,0.009307,0.009307,0.009307
212,2641.84,0.56997,0.33048,0.81371,0.84657,0.6842,0.77743,0.60426,0.69044,0.42232,0.86544,0.0093037,0.0093037,0.0093037
213,2653.92,0.57157,0.32779,0.81171,0.8714,0.66738,0.77551,0.60279,0.69579,0.43231,0.86704,0.0093004,0.0093004,0.0093004
214,2665.96,0.58708,0.34197,0.80989,0.85708,0.68252,0.78192,0.61214,0.68242,0.42714,0.86332,0.0092971,0.0092971,0.0092971
215,2678.33,0.56497,0.33075,0.8089,0.88812,0.67326,0.78528,0.62079,0.66654,0.42747,0.86228,0.0092938,0.0092938,0.0092938
216,2690.72,0.58135,0.33513,0.81022,0.88374,0.67308,0.77629,0.60962,0.68553,0.4307,0.86617,0.0092905,0.0092905,0.0092905
217,2702.81,0.58079,0.33095,0.80979,0.89128,0.66578,0.77652,0.60894,0.68496,0.43166,0.86365,0.0092872,0.0092872,0.0092872
218,2714.93,0.57217,0.33995,0.81143,0.87121,0.68003,0.78169,0.61198,0.68666,0.41973,0.86792,0.0092839,0.0092839,0.0092839
219,2727.05,0.56954,0.32713,0.81272,0.89484,0.6697,0.78669,0.61848,0.67207,0.42629,0.86398,0.0092806,0.0092806,0.0092806
220,2739.11,0.56641,0.32691,0.81076,0.88293,0.6729,0.77907,0.61249,0.67576,0.42877,0.8657,0.0092773,0.0092773,0.0092773
221,2751.17,0.56428,0.32717,0.8119,0.89261,0.66931,0.78415,0.61588,0.68752,0.41593,0.86693,0.009274,0.009274,0.009274
222,2763.64,0.57489,0.32935,0.81047,0.88019,0.68323,0.78987,0.62558,0.67138,0.42122,0.86233,0.0092707,0.0092707,0.0092707
223,2775.85,0.57404,0.33483,0.80901,0.87976,0.67647,0.78347,0.61757,0.67179,0.4228,0.86561,0.0092674,0.0092674,0.0092674
224,2787.98,0.57542,0.33272,0.81172,0.87921,0.67561,0.78306,0.61978,0.66089,0.41972,0.86462,0.0092641,0.0092641,0.0092641
225,2800.05,0.55807,0.32539,0.80856,0.87407,0.67762,0.7731,0.60498,0.66815,0.41355,0.86505,0.0092608,0.0092608,0.0092608
226,2812.01,0.54693,0.32169,0.80627,0.8648,0.68573,0.78753,0.61803,0.67347,0.41852,0.86452,0.0092575,0.0092575,0.0092575
227,2824.04,0.56479,0.32253,0.80965,0.87732,0.67059,0.78289,0.61422,0.68627,0.42833,0.86659,0.0092542,0.0092542,0.0092542
228,2836.14,0.58355,0.33569,0.81421,0.8895,0.67361,0.78471,0.6185,0.6777,0.42472,0.86845,0.0092509,0.0092509,0.0092509
229,2848.16,0.56862,0.3303,0.81207,0.8763,0.68573,0.78832,0.62162,0.66971,0.43048,0.86526,0.0092476,0.0092476,0.0092476
230,2860.18,0.56419,0.33189,0.80847,0.89773,0.66275,0.78071,0.61287,0.68133,0.43531,0.86349,0.0092443,0.0092443,0.0092443
231,2872.2,0.56121,0.33328,0.80922,0.85452,0.68646,0.77777,0.60933,0.68139,0.42883,0.86597,0.009241,0.009241,0.009241
232,2884.28,0.5833,0.33216,0.80985,0.86703,0.68192,0.78148,0.61235,0.68657,0.42709,0.86794,0.0092377,0.0092377,0.0092377
233,2896.36,0.57347,0.33259,0.81319,0.85299,0.67914,0.77751,0.6145,0.66682,0.42697,0.86453,0.0092344,0.0092344,0.0092344
234,2908.36,0.57046,0.32414,0.80841,0.85748,0.66774,0.77388,0.61098,0.67304,0.42322,0.86512,0.0092311,0.0092311,0.0092311
235,2920.42,0.56333,0.32468,0.80796,0.86671,0.67807,0.77886,0.61536,0.66399,0.41857,0.86379,0.0092278,0.0092278,0.0092278
236,2932.41,0.56898,0.32466,0.8087,0.88743,0.66702,0.78245,0.61777,0.66259,0.41842,0.86362,0.0092245,0.0092245,0.0092245
237,2944.32,0.54817,0.31928,0.80744,0.87165,0.68199,0.78295,0.61242,0.67922,0.43041,0.86546,0.0092212,0.0092212,0.0092212
238,2956.39,0.54329,0.31819,0.80885,0.87496,0.67442,0.78292,0.61766,0.67655,0.4262,0.86589,0.0092179,0.0092179,0.0092179
239,2968.46,0.56478,0.3301,0.81005,0.87995,0.67643,0.78162,0.61645,0.66763,0.41702,0.86683,0.0092146,0.0092146,0.0092146
240,2980.48,0.54921,0.31618,0.80839,0.85472,0.69389,0.78408,0.62188,0.65289,0.40818,0.86402,0.0092113,0.0092113,0.0092113
241,2992.53,0.55431,0.3203,0.81045,0.85832,0.69303,0.78916,0.6252,0.65912,0.41336,0.86073,0.009208,0.009208,0.009208
242,3004.54,0.56793,0.33078,0.81038,0.86594,0.69162,0.78772,0.61843,0.67405,0.42079,0.86471,0.0092047,0.0092047,0.0092047
243,3016.57,0.56305,0.32573,0.80864,0.86835,0.68276,0.77816,0.61187,0.68498,0.42896,0.86567,0.0092014,0.0092014,0.0092014
244,3028.61,0.5404,0.31945,0.8067,0.88147,0.67174,0.78432,0.6229,0.65064,0.41845,0.8593,0.0091981,0.0091981,0.0091981
245,3040.67,0.55707,0.32084,0.8086,0.87464,0.6811,0.78578,0.62221,0.66885,0.42439,0.86393,0.0091948,0.0091948,0.0091948
246,3052.84,0.5608,0.32444,0.81123,0.87596,0.68193,0.79094,0.62725,0.66243,0.42019,0.86597,0.0091915,0.0091915,0.0091915
247,3064.98,0.56044,0.33081,0.80862,0.8721,0.6803,0.78107,0.61786,0.66644,0.42788,0.86571,0.0091882,0.0091882,0.0091882
248,3077.42,0.55521,0.32284,0.80807,0.8776,0.68341,0.79021,0.62868,0.65148,0.41651,0.86237,0.0091849,0.0091849,0.0091849
249,3089.69,0.55107,0.32006,0.80998,0.87483,0.68359,0.78909,0.6252,0.65073,0.42144,0.86067,0.0091816,0.0091816,0.0091816
250,3101.74,0.54321,0.31962,0.80534,0.87993,0.69054,0.79619,0.63091,0.6569,0.41978,0.86472,0.0091783,0.0091783,0.0091783
251,3113.79,0.53945,0.31708,0.80787,0.877,0.69197,0.79571,0.63613,0.63241,0.40811,0.85811,0.009175,0.009175,0.009175
252,3125.95,0.5283,0.31402,0.80633,0.86829,0.68123,0.78275,0.61885,0.65351,0.40982,0.86458,0.0091717,0.0091717,0.0091717
253,3138.03,0.56015,0.31905,0.80953,0.88476,0.68341,0.78855,0.62842,0.64141,0.40363,0.86503,0.0091684,0.0091684,0.0091684
254,3150.28,0.5531,0.31836,0.81024,0.88682,0.68555,0.79503,0.6329,0.64411,0.41406,0.86347,0.0091651,0.0091651,0.0091651
255,3162.35,0.55218,0.32657,0.80762,0.87151,0.70212,0.79806,0.63432,0.64526,0.40443,0.86328,0.0091618,0.0091618,0.0091618
256,3174.45,0.54802,0.31424,0.8056,0.87325,0.69428,0.79087,0.62566,0.66512,0.41177,0.86618,0.0091585,0.0091585,0.0091585
257,3186.46,0.54848,0.31352,0.80711,0.89556,0.67647,0.79274,0.63159,0.65523,0.41012,0.86228,0.0091552,0.0091552,0.0091552
258,3198.66,0.53155,0.31373,0.80445,0.88303,0.68322,0.78967,0.62647,0.6488,0.40704,0.86174,0.0091519,0.0091519,0.0091519
259,3210.59,0.53555,0.31692,0.80582,0.8549,0.6631,0.76591,0.59239,0.73283,0.44669,0.87436,0.0091486,0.0091486,0.0091486
260,3222.6,0.55735,0.31967,0.80523,0.8905,0.67082,0.78973,0.62875,0.65324,0.42045,0.86211,0.0091453,0.0091453,0.0091453
261,3234.56,0.53809,0.31309,0.8056,0.87243,0.68959,0.79166,0.62983,0.64992,0.40521,0.86206,0.009142,0.009142,0.009142
262,3246.67,0.55689,0.31856,0.80806,0.86012,0.67166,0.76967,0.60094,0.71924,0.45204,0.87479,0.0091387,0.0091387,0.0091387
263,3258.75,0.54846,0.314,0.80569,0.88545,0.68306,0.79373,0.63142,0.64344,0.41325,0.8598,0.0091354,0.0091354,0.0091354
264,3270.78,0.53771,0.31484,0.80262,0.87107,0.68894,0.79187,0.63289,0.64332,0.40578,0.86069,0.0091321,0.0091321,0.0091321
265,3282.85,0.52771,0.31644,0.80336,0.86072,0.69802,0.79529,0.63745,0.63814,0.40823,0.85805,0.0091288,0.0091288,0.0091288
266,3294.92,0.51885,0.30464,0.80414,0.87346,0.69553,0.79591,0.63169,0.65361,0.4113,0.86236,0.0091255,0.0091255,0.0091255
267,3306.92,0.53558,0.31424,0.80516,0.88198,0.67593,0.78898,0.627,0.65131,0.41233,0.86241,0.0091222,0.0091222,0.0091222
268,3318.89,0.52782,0.30867,0.8009,0.88695,0.67166,0.78446,0.62638,0.65289,0.4141,0.8602,0.0091189,0.0091189,0.0091189
269,3330.94,0.52924,0.306,0.80219,0.88319,0.677,0.79261,0.63309,0.64615,0.40947,0.85939,0.0091156,0.0091156,0.0091156
270,3342.9,0.51555,0.31034,0.80389,0.87473,0.68056,0.78966,0.63017,0.64986,0.40915,0.86014,0.0091123,0.0091123,0.0091123
271,3354.93,0.53317,0.3151,0.80624,0.87391,0.6843,0.79235,0.63427,0.6393,0.40619,0.86189,0.009109,0.009109,0.009109
272,3366.87,0.52862,0.30711,0.80564,0.87896,0.68697,0.79577,0.64004,0.62147,0.40018,0.86064,0.0091057,0.0091057,0.0091057
273,3378.98,0.52733,0.3053,0.80507,0.88769,0.67807,0.7908,0.63632,0.63273,0.40732,0.86069,0.0091024,0.0091024,0.0091024
274,3391.1,0.53479,0.31123,0.80242,0.88678,0.68235,0.79255,0.63731,0.63431,0.40809,0.85871,0.0090991,0.0090991,0.0090991
275,3403.14,0.51754,0.30448,0.80419,0.87348,0.68881,0.79345,0.63974,0.62121,0.41032,0.85839,0.0090958,0.0090958,0.0090958
276,3415.24,0.52693,0.30516,0.80275,0.87515,0.68188,0.79196,0.63583,0.62543,0.40917,0.86123,0.0090925,0.0090925,0.0090925
277,3427.26,0.51636,0.30551,0.80444,0.87636,0.68698,0.7907,0.63773,0.61783,0.40487,0.85678,0.0090892,0.0090892,0.0090892
278,3439.39,0.52283,0.30508,0.80133,0.88702,0.67753,0.79034,0.63781,0.62408,0.40527,0.85901,0.0090859,0.0090859,0.0090859
279,3451.37,0.51459,0.3063,0.80177,0.8881,0.69425,0.79985,0.64306,0.62374,0.40491,0.85721,0.0090826,0.0090826,0.0090826
280,3463.44,0.52071,0.30979,0.80371,0.8922,0.68609,0.79568,0.63985,0.62453,0.40246,0.86051,0.0090793,0.0090793,0.0090793
281,3475.6,0.53255,0.30748,0.80248,0.87147,0.68615,0.78716,0.63316,0.64097,0.40192,0.86196,0.009076,0.009076,0.009076
282,3487.74,0.51476,0.30177,0.80223,0.87912,0.6941,0.79645,0.63995,0.6325,0.40542,0.86128,0.0090727,0.0090727,0.0090727
283,3499.79,0.51751,0.30944,0.8006,0.87686,0.6884,0.79613,0.6412,0.62144,0.4019,0.86098,0.0090694,0.0090694,0.0090694
284,3512.22,0.5233,0.3064,0.80346,0.88617,0.6884,0.79653,0.64325,0.61481,0.40097,0.85847,0.0090661,0.0090661,0.0090661
285,3524.37,0.51799,0.30332,0.80202,0.89619,0.67344,0.7929,0.64288,0.61006,0.40492,0.86019,0.0090628,0.0090628,0.0090628
286,3536.47,0.50015,0.30775,0.79987,0.89658,0.68038,0.79522,0.64106,0.61172,0.40475,0.85551,0.0090595,0.0090595,0.0090595
287,3548.5,0.51184,0.30602,0.80404,0.8868,0.69856,0.80072,0.64439,0.6101,0.39493,0.85425,0.0090562,0.0090562,0.0090562
288,3560.7,0.52388,0.30549,0.80228,0.88983,0.69464,0.79876,0.64293,0.61342,0.39401,0.85441,0.0090529,0.0090529,0.0090529
289,3572.84,0.5122,0.30152,0.80018,0.88617,0.70321,0.80384,0.64881,0.61567,0.38883,0.8589,0.0090496,0.0090496,0.0090496
290,3585.15,0.51751,0.30955,0.80267,0.88119,0.69286,0.79681,0.6448,0.61954,0.39359,0.86168,0.0090463,0.0090463,0.0090463
291,3597.26,0.50634,0.3048,0.80361,0.88648,0.6884,0.7954,0.64639,0.61139,0.38768,0.85983,0.009043,0.009043,0.009043
292,3609.25,0.5151,0.30192,0.79979,0.87699,0.69099,0.79907,0.64638,0.61659,0.39646,0.85795,0.0090397,0.0090397,0.0090397
293,3621.29,0.51686,0.30314,0.80473,0.87052,0.69909,0.80007,0.64292,0.62154,0.39991,0.85795,0.0090364,0.0090364,0.0090364
294,3633.27,0.51234,0.30294,0.80352,0.88194,0.69553,0.79803,0.63831,0.62564,0.38968,0.85954,0.0090331,0.0090331,0.0090331
295,3645.26,0.50132,0.29558,0.80096,0.88051,0.69517,0.79644,0.6431,0.60941,0.39066,0.85506,0.0090298,0.0090298,0.0090298
296,3657.34,0.51136,0.29971,0.80111,0.89007,0.68466,0.79906,0.64631,0.61527,0.40056,0.85949,0.0090265,0.0090265,0.0090265
297,3669.37,0.50012,0.29781,0.80134,0.90022,0.67949,0.79944,0.64583,0.60831,0.39298,0.85525,0.0090232,0.0090232,0.0090232
298,3681.4,0.51874,0.30438,0.80246,0.89048,0.68822,0.79976,0.64582,0.61505,0.39939,0.85271,0.0090199,0.0090199,0.0090199
299,3693.46,0.51093,0.30032,0.80184,0.89091,0.68751,0.80005,0.64693,0.61513,0.39322,0.8524,0.0090166,0.0090166,0.0090166
300,3705.45,0.50166,0.29839,0.80343,0.87889,0.69517,0.79795,0.64556,0.61759,0.38765,0.85475,0.0090133,0.0090133,0.0090133
301,3717.39,0.51077,0.30938,0.80055,0.88827,0.68837,0.79825,0.6432,0.62446,0.39158,0.85866,0.00901,0.00901,0.00901
302,3729.45,0.50189,0.30042,0.80027,0.89257,0.69419,0.80332,0.6551,0.60488,0.38322,0.85781,0.0090067,0.0090067,0.0090067
303,3741.53,0.4997,0.29515,0.80071,0.89373,0.69553,0.80337,0.65249,0.60461,0.37575,0.85734,0.0090034,0.0090034,0.0090034
304,3753.66,0.49746,0.29822,0.80031,0.8969,0.6912,0.80519,0.65438,0.60135,0.38247,0.85703,0.0090001,0.0090001,0.0090001
305,3765.65,0.5013,0.30064,0.80034,0.89532,0.68877,0.8019,0.65396,0.59929,0.38924,0.85662,0.0089968,0.0089968,0.0089968
306,3777.59,0.48493,0.29277,0.79969,0.88439,0.69713,0.80226,0.64884,0.61642,0.38893,0.85784,0.0089935,0.0089935,0.0089935
307,3789.64,0.50379,0.29379,0.8015,0.89808,0.68132,0.80005,0.64862,0.61651,0.38956,0.85849,0.0089902,0.0089902,0.0089902
308,3801.65,0.50835,0.30129,0.80105,0.89312,0.68479,0.79957,0.64799,0.60925,0.38901,0.85447,0.0089869,0.0089869,0.0089869
309,3813.7,0.5212,0.30189,0.79844,0.88998,0.69392,0.80461,0.65203,0.60883,0.39279,0.85243,0.0089836,0.0089836,0.0089836
310,3825.73,0.50029,0.29321,0.80093,0.87388,0.69553,0.80064,0.65211,0.60536,0.39563,0.85215,0.0089803,0.0089803,0.0089803
311,3837.8,0.51388,0.30384,0.80039,0.87929,0.69891,0.80506,0.64909,0.61138,0.3955,0.85805,0.008977,0.008977,0.008977
312,3849.89,0.5042,0.3039,0.80065,0.90208,0.68715,0.80479,0.65481,0.60117,0.38955,0.86016,0.0089737,0.0089737,0.0089737
313,3861.93,0.50485,0.30132,0.8021,0.88274,0.69474,0.80018,0.65235,0.60232,0.38837,0.85939,0.0089704,0.0089704,0.0089704
314,3873.88,0.4944,0.29176,0.79894,0.88383,0.69534,0.80285,0.65286,0.59858,0.3879,0.85571,0.0089671,0.0089671,0.0089671
315,3885.95,0.50513,0.2942,0.80141,0.884,0.70058,0.80585,0.65712,0.59461,0.39025,0.85172,0.0089638,0.0089638,0.0089638
316,3898.06,0.50224,0.29405,0.79836,0.87714,0.69464,0.80066,0.65081,0.60564,0.39945,0.85421,0.0089605,0.0089605,0.0089605
317,3910.18,0.51507,0.29992,0.7999,0.8866,0.68951,0.79922,0.65168,0.60265,0.39738,0.85745,0.0089572,0.0089572,0.0089572
318,3922.13,0.48983,0.288,0.79893,0.87353,0.68858,0.79459,0.64776,0.61101,0.40041,0.85959,0.0089539,0.0089539,0.0089539
319,3934.25,0.50894,0.29705,0.80035,0.88158,0.70105,0.80389,0.65079,0.60202,0.39049,0.86044,0.0089506,0.0089506,0.0089506
320,3946.3,0.49346,0.28923,0.79813,0.87603,0.69392,0.79967,0.64698,0.60589,0.39235,0.85876,0.0089473,0.0089473,0.0089473
321,3958.32,0.49664,0.29499,0.79924,0.88875,0.69737,0.80427,0.65423,0.59363,0.39343,0.85151,0.008944,0.008944,0.008944
322,3970.33,0.48943,0.29635,0.80005,0.89375,0.69125,0.80269,0.65245,0.60091,0.39587,0.85509,0.0089407,0.0089407,0.0089407
323,3982.35,0.49418,0.29075,0.79931,0.88586,0.69606,0.80419,0.65066,0.61533,0.3997,0.85839,0.0089374,0.0089374,0.0089374
324,3994.35,0.48093,0.2848,0.79648,0.88679,0.69268,0.80054,0.65183,0.60412,0.38772,0.85468,0.0089341,0.0089341,0.0089341
325,4006.25,0.49956,0.29631,0.80053,0.90451,0.69025,0.80469,0.65727,0.59685,0.38607,0.85661,0.0089308,0.0089308,0.0089308
326,4018.37,0.49146,0.30877,0.79859,0.8806,0.6977,0.79916,0.64891,0.60927,0.39028,0.85605,0.0089275,0.0089275,0.0089275
327,4030.42,0.49227,0.29082,0.8004,0.89042,0.70141,0.80791,0.66239,0.58957,0.38175,0.85468,0.0089242,0.0089242,0.0089242
328,4042.35,0.4979,0.29341,0.79734,0.88887,0.69446,0.80182,0.6565,0.59335,0.37839,0.85511,0.0089209,0.0089209,0.0089209
329,4054.28,0.49578,0.29012,0.80044,0.89442,0.68234,0.80036,0.65591,0.59422,0.38408,0.85578,0.0089176,0.0089176,0.0089176
330,4066.26,0.48271,0.29021,0.79923,0.85903,0.6941,0.79409,0.64774,0.60569,0.38286,0.85574,0.0089143,0.0089143,0.0089143
331,4078.37,0.49955,0.29068,0.79825,0.87294,0.69891,0.80325,0.65802,0.59311,0.38163,0.85232,0.008911,0.008911,0.008911
332,4090.33,0.49455,0.28975,0.79992,0.88864,0.68626,0.80339,0.66021,0.5885,0.37838,0.85384,0.0089077,0.0089077,0.0089077
333,4102.38,0.49427,0.29337,0.79956,0.88862,0.68359,0.79982,0.65373,0.59663,0.38637,0.85331,0.0089044,0.0089044,0.0089044
334,4114.49,0.48587,0.29314,0.79713,0.90451,0.675,0.80035,0.6546,0.59823,0.39443,0.85283,0.0089011,0.0089011,0.0089011
335,4126.59,0.47812,0.29005,0.79892,0.87586,0.69512,0.80426,0.65835,0.59189,0.38736,0.85066,0.0088978,0.0088978,0.0088978
336,4138.65,0.48949,0.2928,0.79919,0.87509,0.70052,0.80018,0.65186,0.60307,0.39506,0.85134,0.0088945,0.0088945,0.0088945
337,4150.71,0.48936,0.28953,0.7995,0.89338,0.68368,0.80176,0.65727,0.59383,0.39509,0.85182,0.0088912,0.0088912,0.0088912
338,4162.87,0.50274,0.29433,0.79688,0.88929,0.69125,0.80325,0.65998,0.58093,0.39124,0.85075,0.0088879,0.0088879,0.0088879
339,4174.82,0.48232,0.2882,0.7955,0.8884,0.69633,0.80257,0.65725,0.58375,0.38736,0.85196,0.0088846,0.0088846,0.0088846
340,4186.87,0.48871,0.28769,0.79669,0.88161,0.70194,0.80522,0.65927,0.58098,0.38141,0.85111,0.0088813,0.0088813,0.0088813
341,4198.83,0.48507,0.28399,0.79713,0.90327,0.69571,0.80483,0.66084,0.58803,0.38179,0.85637,0.008878,0.008878,0.008878
342,4210.91,0.48797,0.28824,0.7987,0.89097,0.70172,0.80575,0.66031,0.58714,0.37254,0.85767,0.0088747,0.0088747,0.0088747
343,4222.96,0.47478,0.28443,0.79553,0.8894,0.69678,0.80557,0.65899,0.59245,0.38074,0.85973,0.0088714,0.0088714,0.0088714
344,4235.1,0.49047,0.29444,0.79865,0.87063,0.70087,0.79264,0.64424,0.60312,0.38283,0.85604,0.0088681,0.0088681,0.0088681
345,4247.2,0.50879,0.30899,0.80143,0.88491,0.6959,0.80315,0.65817,0.58927,0.38538,0.85412,0.0088648,0.0088648,0.0088648
346,4259.28,0.4971,0.29199,0.79625,0.88724,0.69927,0.80023,0.65836,0.58778,0.38843,0.8547,0.0088615,0.0088615,0.0088615
347,4271.31,0.49906,0.29237,0.79921,0.89095,0.69392,0.8029,0.66098,0.59241,0.38458,0.85542,0.0088582,0.0088582,0.0088582
348,4283.33,0.4843,0.29197,0.79748,0.87477,0.69945,0.80132,0.65957,0.5902,0.38157,0.85787,0.0088549,0.0088549,0.0088549
349,4295.33,0.48946,0.29401,0.79793,0.88265,0.69624,0.80034,0.65568,0.58737,0.38198,0.85379,0.0088516,0.0088516,0.0088516
350,4307.35,0.48619,0.28852,0.79968,0.87301,0.6969,0.80136,0.65643,0.58694,0.37743,0.85171,0.0088483,0.0088483,0.0088483
351,4319.37,0.48246,0.28727,0.79484,0.88665,0.69961,0.8115,0.66999,0.57447,0.38351,0.84929,0.008845,0.008845,0.008845
352,4331.49,0.49455,0.29794,0.79788,0.88542,0.69606,0.80409,0.66399,0.58489,0.38606,0.85411,0.0088417,0.0088417,0.0088417
353,4343.48,0.49086,0.29281,0.79992,0.88401,0.69767,0.80248,0.65758,0.59438,0.38157,0.8572,0.0088384,0.0088384,0.0088384
354,4355.46,0.48056,0.28964,0.79777,0.87665,0.70397,0.80466,0.65693,0.59738,0.38825,0.85529,0.0088351,0.0088351,0.0088351
355,4367.54,0.48548,0.2841,0.7954,0.88045,0.69695,0.80462,0.659,0.58494,0.38294,0.85417,0.0088318,0.0088318,0.0088318
356,4379.49,0.48232,0.28351,0.79793,0.88062,0.69391,0.80317,0.65942,0.58032,0.37934,0.85369,0.0088285,0.0088285,0.0088285
357,4391.43,0.47423,0.28678,0.79694,0.88774,0.69313,0.80631,0.66118,0.58169,0.37379,0.85493,0.0088252,0.0088252,0.0088252
358,4403.46,0.48774,0.287,0.80076,0.87853,0.69706,0.80153,0.65466,0.59488,0.3851,0.85504,0.0088219,0.0088219,0.0088219
359,4415.47,0.48677,0.28835,0.79779,0.87595,0.70034,0.80112,0.65658,0.58215,0.38599,0.85599,0.0088186,0.0088186,0.0088186
360,4427.46,0.49012,0.28756,0.79843,0.87828,0.70577,0.80135,0.65684,0.57698,0.37731,0.85359,0.0088153,0.0088153,0.0088153
361,4439.54,0.48025,0.28471,0.79354,0.88744,0.70123,0.80418,0.65668,0.584,0.37181,0.85465,0.008812,0.008812,0.008812
